i,x,y
83782,2882,5108
83783,2869,5080
83784,2814,5094
83785,2814,5093
83786,2893,5083
83787,2814,5093
83788,2824,5076
83789,2889,5130
83790,2877,5105
83791,2891,5103
83792,2884,5142
83793,2893,5086
83794,2878,5111
83795,2892,5064
83796,2884,5144
83797,2891,5142
83798,2885,5075
83799,2897,5083
83800,2814,5088
83801,2894,5100
83802,2808,5067
83803,2892,5127
83804,2894,5078
83805,2867,5243
83806,2882,5145
83807,2808,5068
83808,2881,5073
83809,2807,5066
83810,2884,5147
83811,2894,5138
83812,2880,5147
83813,2898,5114
83814,2895,5145
83815,2883,5149
83816,2899,5102
83817,2883,5147
83818,2890,5117
83819,2883,5147
83820,2883,5146
83821,2900,5109
83822,2882,5146
83823,2884,5146
83824,2881,5146
83825,2883,5145
83826,2897,5141
83827,2893,5149
83828,2899,5075
83829,2899,5147
83830,2894,5149
83831,2895,5119
83832,2903,5135
83833,3098,5801
83834,3102,5797
83835,3106,5800
83836,6179,6966
83837,6655,7573
83838,6584,7483
83839,6679,7604
83840,7900,9163
83841,5949,3902
83842,6640,4784
83843,6646,4790
83844,6648,4779
83845,6635,4777
83846,6652,4794
83847,6632,4769
83848,6643,4773
83849,6658,4798
83850,6663,4799
83851,6660,4786
83852,6663,4794
83853,6664,4791
83854,6670,4795
83855,6668,4794
83856,6676,4810
83857,6671,4810
83858,6682,4810
83859,6676,4816
83860,6682,4816
83861,6671,4816
83862,6685,4835
83863,6688,4829
83864,6689,4821
83865,6697,4828
83866,6691,4817
83867,6686,4816
83868,6708,4840
83869,6699,4814
83870,6702,4809
83871,6705,4809
83872,6720,4842
83873,6703,4814
83874,6718,4827
83875,6720,4829
83876,6702,4799
83877,6720,4821
83878,6720,4820
83879,6721,4820
83880,6701,4796
83881,6707,4832
83882,6700,4794
83883,6720,4802
83884,6702,4793
83885,6724,4814
83886,6695,4794
83887,6695,4794
83888,6706,4791
83889,6721,4812
83890,6733,4824
83891,6690,4795
83892,6733,4801
83893,6686,4788
83894,6682,4790
83895,6684,4780
83896,6687,4778
83897,6685,4785
83898,6690,4785
83899,6695,4773
83900,6698,4780
83901,6721,2117
83902,6736,2117
83903,6744,2126
83904,6745,2128
83905,2948,5607
83906,3130,5526
83907,3113,5611
83908,3207,5484
83909,3209,5484
83910,3188,5624
83911,3227,5503
83912,3229,5505
83913,3247,5517
83914,3082,5663
83915,3092,5645
83916,3152,5394
83917,3194,5780
83918,3074,5370
83919,3198,5802
83920,3344,5641
83921,3196,5811
83922,3208,5799
83923,6562,7454
83924,6572,7456
83925,6572,7454
83926,6571,7461
83927,6571,7462
83928,6579,7456
83929,6582,7456
83930,6578,7453
83931,6572,7466
83932,6583,7456
83933,6576,7462
83934,6582,7458
83935,6578,7450
83936,6575,7465
83937,6586,7455
83938,6580,7450
83939,6583,7460
83940,6575,7467
83941,6574,7452
83942,6583,7460
83943,6579,7459
83944,6586,7455
83945,6571,7441
83946,6572,7452
83947,6579,7457
83948,6574,7450
83949,6573,7467
83950,6580,7462
83951,6579,7461
83952,6583,7450
83953,6574,7442
83954,6580,7462
83955,6574,7442
83956,6586,7460
83957,6574,7448
83958,6586,7458
83959,6574,7440
83960,6583,7447
83961,6583,7453
83962,6574,7444
83963,6580,7465
83964,6592,7455
83965,6572,7448
83966,6586,7450
83967,6582,7465
83968,6575,7457
83969,6571,7435
83970,6577,7442
83971,6584,7467
83972,6574,7445
83973,6590,7460
83974,6572,7444
83975,6583,7445
83976,6583,7467
83977,6590,7457
83978,6582,7467
83979,6579,7442
83980,6580,7447
83981,6573,7457
83982,6580,7442
83983,6579,7440
83984,6593,7460
83985,6577,7445
83986,6573,7461
83987,6593,7457
83988,6598,7455
83989,6581,7444
83990,6592,7449
83991,6590,7468
83992,6597,7460
83993,6596,7457
83994,6589,7449
83995,6586,7442
83996,6602,7455
83997,6589,7465
83998,6594,7467
83999,6603,7455
84000,6586,7440
84001,6588,7442
84002,6601,7460
84003,6602,7459
84004,6584,7435
84005,6602,7457
84006,6592,7438
84007,6587,7438
84008,6612,7455
84009,6597,7472
84010,6588,7440
84011,6609,7459
84012,6593,7434
84013,6612,7457
84014,6612,7452
84015,6612,7459
84016,6615,7454
84017,6614,7452
84018,6608,7443
84019,6601,7471
84020,6609,7457
84021,6609,7464
84022,6596,7429
84023,6608,7439
84024,6610,7464
84025,6609,7466
84026,6623,7454
84027,6607,7436
84028,6597,7424
84029,6607,7466
84030,6609,7469
84031,6613,7467
84032,6624,7452
84033,6613,7439
84034,6613,7439
84035,6607,7467
84036,6606,7464
84037,6626,7454
84038,6612,7469
84039,6607,7432
84040,6603,7436
84041,6848,2278
84042,7219,2753
84043,6752,2156
84044,2581,2368
84045,6465,7328
84046,6468,7329
84047,6469,7330
84048,6471,7330
84049,6471,7328
84050,6472,7331
84051,6474,7328
84052,6476,7332
84053,6477,7331
84054,6480,7333
84055,6483,7333
84056,6475,7314
84057,6482,7334
84058,6479,7315
84059,6485,7330
84060,6483,7316
84061,6487,7332
84062,6485,7316
84063,6486,7334
84064,6486,7335
84065,6486,7314
84066,6489,7335
84067,6488,7318
84068,6487,7312
84069,6491,7319
84070,6489,7309
84071,6491,7304
84072,6493,7309
84073,6493,7307
84074,6493,7307
84075,6496,7311
84076,6497,7310
84077,6500,7316
84078,6502,7313
84079,6501,7314
84080,6507,7319
84081,6506,7312
84082,6513,7326
84083,6504,7308
84084,6517,7332
84085,6498,7301
84086,6511,7336
84087,6496,7298
84088,6496,7298
84089,6496,7298
84090,6508,7338
84091,6507,7339
84092,6508,7340
84093,6506,7341
84094,6507,7342
84095,6506,7343
84096,6511,7340
84097,6507,7343
84098,6510,7343
84099,6505,7347
84100,6535,7309
84101,6486,7289
84102,6509,7286
84103,6484,7291
84104,6485,7289
84105,6504,7350
84106,6509,7348
84107,6494,7283
84108,6538,7309
84109,6482,7291
84110,6509,7351
84111,6543,7314
84112,6544,7302
84113,6532,7301
84114,6546,7318
84115,6549,7306
84116,6540,7294
84117,6526,7294
84118,6497,7269
84119,6551,7288
84120,6554,7328
84121,6523,7289
84122,6501,7266
84123,6562,7319
84124,6565,7319
84125,6569,7319
84126,6552,7277
84127,6564,7314
84128,6552,7274
84129,6514,7278
84130,6568,7314
84131,6552,7272
84132,6557,7280
84133,6544,7280
84134,6552,7270
84135,6544,7277
84136,6573,7314
84137,6578,7328
84138,6538,7282
84139,6564,7303
84140,6509,7272
84141,6522,7274
84142,6543,7273
84143,6542,7274
84144,6578,7329
84145,6580,7328
84146,6524,7273
84147,6545,7272
84148,6507,7269
84149,6578,7313
84150,6568,7303
84151,6578,7314
84152,6567,7281
84153,6570,7349
84154,6577,7333
84155,6552,7260
84156,6547,7271
84157,6538,7275
84158,6540,7268
84159,6584,7331
84160,6549,7270
84161,6582,7314
84162,6568,7299
84163,4838,2480
84164,4837,2464
84165,6321,7144
84166,6324,7133
84167,6319,7125
84168,6315,7131
84169,6317,7134
84170,6311,7126
84171,5859,3784
84172,5145,2871
84173,7153,2666
84174,5499,3323
84175,3106,3035
84176,6089,4075
84177,6095,4074
84178,6103,4064
84179,6098,4066
84180,6100,4054
84181,6096,4053
84182,6103,4047
84183,6099,4045
84184,7458,3053
84185,7457,3007
84186,7504,3054
84187,7460,3003
84188,7474,3009
84189,7424,3008
84190,7505,3090
84191,7460,2953
84192,7492,2953
84193,7419,2954
84194,7418,2903
84195,7408,2903
84196,7568,2951
84197,7398,2903
84198,7397,2909
84199,7409,2921
84200,7390,2903
84201,7390,2916
84202,7618,2951
84203,7567,3002
84204,7618,2940
84205,7550,3001
84206,7585,3001
84207,7586,2993
84208,7595,3001
84209,7618,2981
84210,7641,2939
84211,7595,2992
84212,7606,2981
84213,7567,3050
84214,7591,2852
84215,7596,2852
84216,7679,2950
84217,7617,2882
84218,7679,2959
84219,7610,2852
84220,7682,2959
84221,7614,2852
84222,7673,2958
84223,7617,2875
84224,7617,2857
84225,7617,2852
84226,7636,2891
84227,7718,2950
84228,7678,2911
84229,7635,2852
84230,7537,2853
84231,7718,2959
84232,7718,2966
84233,7709,2959
84234,7718,2969
84235,7712,2966
84236,7536,2874
84237,7617,2806
84238,7617,2803
84239,7690,2970
84240,7495,2853
84241,7718,3000
84242,7690,2979
84243,7730,3000
84244,7665,2970
84245,7490,2878
84246,7616,2755
84247,7616,2754
84248,7717,2851
84249,7757,3000
84250,7646,2971
84251,7678,2988
84252,7755,2995
84253,7765,2998
84254,7718,3050
84255,7643,2980
84256,7668,3001
84257,7761,2993
84258,7677,2979
84259,7750,2987
84260,7633,2968
84261,7767,2991
84262,7746,2988
84263,7768,2993
84264,7746,2986
84265,7668,2990
84266,7657,3001
84267,7642,2990
84268,7766,2994
84269,7770,2993
84270,7766,2995
84271,7770,2995
84272,7630,2980
84273,7744,2979
84274,7773,2992
84275,7742,2994
84276,7717,2820
84277,7775,2989
84278,7638,2990
84279,7699,2988
84280,7773,2994
84281,7648,2990
84282,7775,2992
84283,7747,2978
84284,7739,2980
84285,7775,2994
84286,7627,2973
84287,7632,2990
84288,7641,3001
84289,7739,2977
84290,7782,2987
84291,7638,2983
84292,7620,2979
84293,7737,2973
84294,7782,2991
84295,7638,2999
84296,7782,2993
84297,7728,2820
84298,7632,2984
84299,7625,2990
84300,7686,2990
84301,7620,2973
84302,7222,2753
84303,4175,7171
84304,4179,7170
84305,4176,7166
84306,4180,7169
84307,4178,7166
84308,4193,7185
84309,4158,7130
84310,4152,7121
84311,4158,7124
84312,4190,7124
84313,4202,7117
84314,4205,7130
84315,4194,7154
84316,4223,7125
84317,4223,7126
84318,4224,7137
84319,4217,7135
84320,4215,7139
84321,4240,7117
84322,4219,7143
84323,4216,7148
84324,4216,7151
84325,4221,7152
84326,4240,7174
84327,4241,7173
84328,4241,7182
84329,4246,7166
84330,4238,7182
84331,4264,7185
84332,4269,7188
84333,4275,7181
84334,4283,7183
84335,4291,7167
84336,4181,7170
84337,4307,7206
84338,4307,7205
84339,4305,7209
84340,4313,7206
84341,4313,7207
84342,4313,7207
84343,4314,7207
84344,4318,7206
84345,4315,7189
84346,4302,7180
84347,4292,7232
84348,4306,7172
84349,4319,7182
84350,4352,7224
84351,4348,7218
84352,4347,7209
84353,4323,7153
84354,4321,7149
84355,4326,7149
84356,4369,7231
84357,4373,7231
84358,4335,7144
84359,4374,7233
84360,4368,7235
84361,4330,7139
84362,4373,7218
84363,4368,7234
84364,4368,7236
84365,4366,7234
84366,4363,7232
84367,4362,7235
84368,4364,7219
84369,4359,7240
84370,4370,7208
84371,4319,7128
84372,4374,7242
84373,4377,7241
84374,4378,7242
84375,4383,7245
84376,4385,7238
84377,4381,7250
84378,4389,7238
84379,4389,7259
84380,4390,7229
84381,4400,7234
84382,4402,7233
84383,4400,7239
84384,4403,7232
84385,4408,7239
84386,4401,7217
84387,4405,7219
84388,4414,7238
84389,4407,7250
84390,4418,7239
84391,4415,7243
84392,4409,7250
84393,4420,7241
84394,4420,7241
84395,4417,7242
84396,4405,7253
84397,4412,7215
84398,4408,7253
84399,4422,7242
84400,4422,7239
84401,4418,7245
84402,4415,7253
84403,4414,7204
84404,4419,7252
84405,4408,7198
84406,4431,7244
84407,4387,7199
84408,4412,7262
84409,4434,7242
84410,4434,7242
84411,4357,7063
84412,4429,7241
84413,4435,7242
84414,4432,7241
84415,4436,7246
84416,4436,7255
84417,4436,7255
84418,4437,7255
84419,4364,7065
84420,4442,7240
84421,2727,2550
84422,2726,2536
84423,2998,2896
84424,6235,7030
84425,6235,7025
84426,6239,7025
84427,6247,7025
84428,6250,7024
84429,6251,7024
84430,6253,7023
84431,6251,7035
84432,6259,7019
84433,6247,7010
84434,6254,7011
84435,6264,7016
84436,6264,7029
84437,6269,7013
84438,6262,7040
84439,6250,6998
84440,6248,7002
84441,6248,7003
84442,6270,7026
84443,6253,6998
84444,6268,7035
84445,6275,7009
84446,6257,6993
84447,6275,7023
84448,6259,6995
84449,6273,7032
84450,6256,6992
84451,6278,7014
84452,6272,7004
84453,6255,6987
84454,6283,7003
84455,6278,7029
84456,6263,6989
84457,6254,6987
84458,6281,7019
84459,6265,6992
84460,6253,6986
84461,6278,7039
84462,6261,6987
84463,6278,6998
84464,6286,7007
84465,6267,6996
84466,6261,6985
84467,6284,7025
84468,6286,7015
84469,6246,6987
84470,6244,6994
84471,6283,7035
84472,6249,6979
84473,6258,6981
84474,6290,7012
84475,6276,6992
84476,6292,6995
84477,6244,6982
84478,6241,6985
84479,6292,7011
84480,6288,7031
84481,6294,6994
84482,6291,7020
84483,6283,7049
84484,6241,6982
84485,6279,6989
84486,6290,7030
84487,6295,6999
84488,6297,6992
84489,6254,6973
84490,6289,6989
84491,6288,7044
84492,6265,6975
84493,6279,7053
84494,6297,7016
84495,6296,7025
84496,6283,6980
84497,6262,6973
84498,6299,7005
84499,6234,6981
84500,6262,6973
84501,6251,6968
84502,6297,7025
84503,6242,6966
84504,6286,6984
84505,6303,6988
84506,6294,7040
84507,6286,6979
84508,6281,6975
84509,6288,6983
84510,6229,6979
84511,6230,6978
84512,6301,7030
84513,6280,6974
84514,6303,7002
84515,6302,7021
84516,6303,7011
84517,6228,6978
84518,6289,6978
84519,6297,7037
84520,6230,6976
84521,6291,6981
84522,6282,6973
84523,6294,7055
84524,6303,7032
84525,6307,6993
84526,6300,6983
84527,6274,6968
84528,6302,7033
84529,6310,6985
84530,6276,6970
84531,6284,6975
84532,6307,7028
84533,6309,6992
84534,6286,6970
84535,6271,6965
84536,6294,6975
84537,6237,6958
84538,6309,6999
84539,6228,6971
84540,6308,7016
84541,6267,6961
84542,3011,2912
84543,6961,2416
84544,6961,2411
84545,6956,2410
84546,6966,2407
84547,6973,2408
84548,6977,2403
84549,6849,2274
84550,6851,2269
84551,6855,2270
84552,6854,2275
84553,6860,2272
84554,6863,2273
84555,6863,2277
84556,5601,3450
84557,5603,3448
84558,5599,3445
84559,5602,3443
84560,5602,3444
84561,5599,3439
84562,5608,3443
84563,5609,3443
84564,5831,6513
84565,6653,7562
84566,6652,7560
84567,6658,7561
84568,6664,7562
84569,6658,7554
84570,6668,7562
84571,6673,7562
84572,6652,7547
84573,6653,7547
84574,6677,7561
84575,6677,7556
84576,6668,7542
84577,6668,7538
84578,6677,7546
84579,6674,7537
84580,6695,7562
84581,6676,7540
84582,6682,7545
84583,6673,7533
84584,6695,7556
84585,6668,7533
84586,6673,7527
84587,6673,7523
84588,6678,7526
84589,6667,7523
84590,6689,7529
84591,6684,7524
84592,6673,7513
84593,6673,7510
84594,6684,7518
84595,6673,7507
84596,6688,7513
84597,6671,7507
84598,6678,7507
84599,6693,7512
84600,6678,7504
84601,6679,7504
84602,6662,7507
84603,6676,7501
84604,6693,7507
84605,6679,7501
84606,6692,7507
84607,6683,7504
84608,6662,7502
84609,6690,7507
84610,6695,7504
84611,6689,7504
84612,6662,7497
84613,6687,7504
84614,6700,7504
84615,6703,7507
84616,6695,7499
84617,6685,7504
84618,6676,7490
84619,6669,7502
84620,6689,7499
84621,6679,7490
84622,6691,7499
84623,6662,7492
84624,6704,7504
84625,6673,7490
84626,6707,7503
84627,6683,7490
84628,6669,7497
84629,6711,7507
84630,6695,7490
84631,6662,7485
84632,6669,7492
84633,6689,7489
84634,6698,7490
84635,6710,7512
84636,6691,7490
84637,6687,7490
84638,6700,7490
84639,6684,7490
84640,6662,7481
84641,6714,7495
84642,6660,7481
84643,6695,7486
84644,6720,7507
84645,6691,7485
84646,6704,7490
84647,6684,7486
84648,6662,7477
84649,6669,7481
84650,6667,7481
84651,6688,7486
84652,6687,7486
84653,6691,7481
84654,6684,7481
84655,6701,7485
84656,6669,7477
84657,6727,7507
84658,6688,7481
84659,6722,7492
84660,6717,7488
84661,6662,7471
84662,6686,7481
84663,6657,7473
84664,6703,7485
84665,6657,7471
84666,6730,7507
84667,6705,7487
84668,6703,7483
84669,6725,7494
84670,6722,7487
84671,6726,7491
84672,6695,7474
84673,6699,7525
84674,6684,7475
84675,6667,7472
84676,6703,7481
84677,6689,7475
84678,6719,7481
84679,6687,7475
84680,6700,7527
84681,6696,7524
84682,6703,7477
84683,6987,2450
84684,6991,2449
84685,6990,2440
84686,6997,2443
84687,6988,2441
84688,6999,2442
84689,7000,2447
84690,6990,2435
84691,6997,2449
84692,6999,2452
84693,7006,2441
84694,6986,2437
84695,6989,2429
84696,7012,2440
84697,7009,2447
84698,7004,2432
84699,6993,2424
84700,7012,2433
84701,7002,2424
84702,7001,2417
84703,6993,2410
84704,7012,2424
84705,7016,2423
84706,6993,2404
84707,7000,2409
84708,6995,2404
84709,7012,2416
84710,6989,2404
84711,6999,2406
84712,7028,2408
84713,7018,2416
84714,7012,2408
84715,3007,5675
84716,3012,5680
84717,3020,5685
84718,3018,5681
84719,3026,5688
84720,2587,2368
84721,2588,2359
84722,2587,2352
84723,2590,2350
84724,2582,2341
84725,2582,2338
84726,5708,3585
84727,5709,3581
84728,7321,8415
84729,7325,8417
84730,7338,8408
84731,7343,8418
84732,7333,8396
84733,7329,8395
84734,7347,8415
84735,7354,8420
84736,7352,8407
84737,7196,2715
84738,5827,6506
84739,5828,6506
84740,5831,6504
84741,5830,6508
84742,5832,6506
84743,5829,6502
84744,5835,6502
84745,5832,6500
84746,5838,6500
84747,5825,6500
84748,5837,6503
84749,5839,6500
84750,5823,6498
84751,5834,6494
84752,5843,6498
84753,5822,6495
84754,5842,6503
84755,5830,6497
84756,5843,6503
84757,5841,6504
84758,5835,6491
84759,5821,6490
84760,5829,6492
84761,5838,6489
84762,5837,6489
84763,5826,6487
84764,5821,6483
84765,5824,6482
84766,5818,6484
84767,5828,6477
84768,5822,6475
84769,5826,6474
84770,5825,6474
84771,5821,6468
84772,5822,6467
84773,5814,6480
84774,5839,6478
84775,5834,6469
84776,5818,6464
84777,5819,6463
84778,5836,6474
84779,5812,6474
84780,5831,6464
84781,5811,6468
84782,5850,6472
84783,5819,6471
84784,5828,6459
84785,5836,6461
84786,5831,6457
84787,5830,6455
84788,5829,6456
84789,5842,6458
84790,5831,6455
84791,5839,6452
84792,5840,6452
84793,5841,6451
84794,5843,6453
84795,5840,6449
84796,5848,6450
84797,5837,6442
84798,5853,6448
84799,5857,6446
84800,5852,6469
84801,5861,6444
84802,5856,6466
84803,5864,6437
84804,5866,6441
84805,5859,6470
84806,5861,6464
84807,5868,6436
84808,5870,6440
84809,5862,6432
84810,5865,6461
84811,5859,6434
84812,5861,6429
84813,5860,6436
84814,5870,6459
84815,5860,6426
84816,5874,6448
84817,5856,6430
84818,5874,6457
84819,5865,6423
84820,5852,6424
84821,5876,6461
84822,5881,6454
84823,5870,6420
84824,5847,6435
84825,5845,6441
84826,5851,6416
84827,5850,6414
84828,5844,6436
84829,5887,6456
84830,5883,6457
84831,5840,6442
84832,5841,6435
84833,5843,6430
84834,5856,6413
84835,5889,6460
84836,5845,6416
84837,5839,6437
84838,5896,6443
84839,5842,6418
84840,5899,6442
84841,5840,6419
84842,5901,6441
84843,5841,6410
84844,5838,6411
84845,5906,6448
84846,5835,6425
84847,5836,6412
84848,5907,6446
84849,5913,6441
84850,5885,6428
84851,5880,6423
84852,5877,6425
84853,5877,6420
84854,5927,6463
84855,5937,6459
84856,5831,6510
84857,2577,2354
84858,7226,2753
84859,5833,6513
84860,5703,3577
84861,7505,5877
84862,7505,5877
84863,7551,5917
84864,7560,5927
84865,7650,5878
84866,7692,5960
84867,7824,6099
84868,7212,2733
84869,3096,3014
84870,3105,3014
84871,3109,3017
84872,6698,7615
84873,6072,4046
84874,6074,4041
84875,6078,4048
84876,6078,4042
84877,6077,4036
84878,6077,4035
84879,6069,4038
84880,6081,4043
84881,6076,4034
84882,6080,4030
84883,6072,4030
84884,6084,4037
84885,6077,4026
84886,6087,4031
84887,6087,4027
84888,2641,2433
84889,2649,2435
84890,2651,2428
84891,2655,2428
84892,2645,2426
84893,2658,2429
84894,2657,2424
84895,2652,2425
84896,2657,2433
84897,2658,2420
84898,2661,2425
84899,2648,2422
84900,2660,2428
84901,2654,2418
84902,2653,2418
84903,2650,2417
84904,2652,2417
84905,2654,2416
84906,2645,2414
84907,2652,2415
84908,2645,2421
84909,2664,2415
84910,2643,2413
84911,2668,2416
84912,2638,2406
84913,2669,2409
84914,2652,2413
84915,2669,2406
84916,2670,2405
84917,2676,2410
84918,2646,2401
84919,2672,2400
84920,2676,2408
84921,2645,2399
84922,2677,2406
84923,2647,2404
84924,2680,2411
84925,2679,2406
84926,2660,2398
84927,2666,2398
84928,2674,2394
84929,2660,2396
84930,2686,2411
84931,2657,2397
84932,2631,2390
84933,2672,2393
84934,2668,2395
84935,2686,2406
84936,2630,2387
84937,2636,2392
84938,2663,2390
84939,2668,2392
84940,2680,2395
84941,2676,2387
84942,2631,2383
84943,2631,2382
84944,2671,2385
84945,2681,2390
84946,2683,2391
84947,2642,2391
84948,2651,2387
84949,2682,2390
84950,2627,2381
84951,2696,2408
84952,2698,2413
84953,2666,2383
84954,2686,2390
84955,2649,2385
84956,2648,2389
84957,2699,2408
84958,2648,2383
84959,2621,2379
84960,2645,2387
84961,2653,2380
84962,2697,2420
84963,2705,2414
84964,2690,2393
84965,2644,2386
84966,2674,2372
84967,2704,2418
84968,2692,2390
84969,2694,2396
84970,2657,2375
84971,2704,2421
84972,2712,2415
84973,2690,2419
84974,2639,2378
84975,2708,2419
84976,2654,2374
84977,2668,2368
84978,2690,2374
84979,2712,2409
84980,2699,2399
84981,2692,2375
84982,2699,2395
84983,2638,2383
84984,2658,2371
84985,2711,2422
84986,2651,2371
84987,2690,2425
84988,2719,2416
84989,2634,2373
84990,2703,2428
84991,2662,2364
84992,2719,2411
84993,2705,2387
84994,2718,2419
84995,2674,2362
84996,2631,2371
84997,2723,2417
84998,2720,2409
84999,2637,2368
85000,2646,2366
85001,2718,2423
85002,2653,2364
85003,2710,2429
85004,2638,2366
85005,2726,2417
85006,7910,9163
85007,7218,2739
85008,3108,5799
85009,6078,4052
85010,7903,9153
85011,5960,6670
85012,5828,3731
85013,5829,3728
85014,5376,3153
85015,5374,3150
85016,5374,3150
85017,5369,3143
85018,5363,3120
85019,5361,3112
85020,5361,3087
85021,5362,3085
85022,5362,3084
85023,5362,3083
85024,5361,3082
85025,5361,3086
85026,5364,3088
85027,5365,3087
85028,5359,3086
85029,5362,3078
85030,5369,3084
85031,5364,3080
85032,5368,3083
85033,5356,3074
85034,5359,3074
85035,5371,3081
85036,5371,3079
85037,5376,3093
85038,5369,3101
85039,5365,3101
85040,5350,3068
